ACNH67_001506-T1	XP_028865704.1	33.2	593	356	14	41	608	275	852	1.53e-80	286.0	XP_028865704.1 replication factor C subunit [Babesia ovata]
ACNH67_001507-T1	XP_011129933.1	58.3	300	125	0	185	484	283	582	6.850000000000001e-35	152.0	XP_011129933.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_001508-T1	XP_058218301.1	47.9	165	83	2	223	386	139	301	5.02e-31	132.0	XP_058218301.1 vicilin-like seed storage protein At2g18540 [Rhododendron vialii]
ACNH67_001509-T1	XP_052093327.1	28.2	255	156	5	573	818	281	517	2.13e-17	102.0	XP_052093327.1 ubiquitin carboxyl-terminal hydrolase 15-like [Mytilus californianus]
ACNH67_001511-T1	XP_011132636.1	31.5	289	92	4	28	316	15	197	5.680000000000001e-32	133.0	XP_011132636.1 OST-HTH associated domain protein, partial [Gregarina niphandrodes]
ACNH67_001512-T1	XP_011134196.1	53.4	466	215	1	7	470	10	475	3.66e-148	461.0	XP_011134196.1 putative solute:sodium symporter (SSS) family protein [Gregarina niphandrodes]
ACNH67_001513-T1	XP_053991862.1	26.4	405	284	5	7	405	69	465	7.37e-30	136.0	XP_053991862.1 uncharacterized protein LOC128883482 isoform X10 [Hylaeus volcanicus]
ACNH67_001514-T1	XP_011130218.1	30.7	521	306	16	127	636	100	576	1.0699999999999999e-55	214.0	XP_011130218.1 endonuclease/exonuclease/phosphatase family protein [Gregarina niphandrodes]
ACNH67_001515-T1	XP_018634894.1	36.7	158	81	3	37	175	308	465	5.5e-16	89.0	XP_018634894.1 hypothetical protein TGME49_245660 [Toxoplasma gondii ME49]
ACNH67_001516-T1	CEL93910.1	43.8	632	277	11	194	819	444	1003	4.829999999999999e-146	484.0	CEL93910.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001517-T1	XP_011131963.1	46.4	110	55	2	1	109	1	107	3.01e-18	93.6	XP_011131963.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_001518-T1	XP_011129702.1	36.5	115	40	3	11	121	221	306	4.89e-05	59.3	XP_011129702.1 Not1 amine-terminal domain, CCR4-Not complex component [Gregarina niphandrodes]
ACNH67_001519-T1	XP_011129702.1	61.2	201	72	2	1	195	1	201	2.79e-65	226.0	XP_011129702.1 Not1 amine-terminal domain, CCR4-Not complex component [Gregarina niphandrodes]
ACNH67_001523-T1	XP_021338108.1	27.1	214	117	5	2	207	68	250	5.02e-17	89.0	XP_021338108.1 conserved Plasmodium protein, unknown function [Babesia microti strain RI]
ACNH67_001525-T1	XP_011129232.1	28.1	591	298	11	137	618	1493	2065	2.43e-48	196.0	XP_011129232.1 formin-like 2 domain protein [Gregarina niphandrodes]
ACNH67_001527-T1	KYF44511.1	34.9	438	198	9	9	434	320	682	7.78e-62	224.0	KYF44511.1 ICE family protease (caspase) p20 domain-containing protein [Toxoplasma gondii ARI]
ACNH67_001528-T1	CEL95438.1	80.4	92	18	0	1	92	1	92	3.4600000000000003e-43	148.0	CEL95438.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001530-T1	XP_011132891.1	37.4	174	108	1	467	640	333	505	7.5e-18	100.0	XP_011132891.1 hypothetical protein GNI_155620 [Gregarina niphandrodes]
ACNH67_001532-T1	CEM20719.1	43.2	435	208	11	4	429	50	454	6.86e-86	299.0	CEM20719.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001536-T1	CAE7793945.1	40.2	346	171	9	246	561	272	611	2.3e-53	206.0	CAE7793945.1 POLL [Symbiodinium sp. CCMP2592]
ACNH67_001537-T1	CAJ1430066.1	33.7	419	233	5	32	448	12	387	1.65e-57	210.0	CAJ1430066.1 unnamed protein product [Effrenium voratum]
ACNH67_001538-T1	WPK24871.1	31.5	168	111	3	43	210	46	209	1.05e-16	88.2	WPK24871.1 hypothetical protein PUMCH_002168 [[Candida] saopauloensis]
ACNH67_001539-T1	KAF5003279.1	39.2	120	66	3	5	121	87	202	8.12e-12	71.2	KAF5003279.1 hypothetical protein FDECE_10179 [Fusarium decemcellulare]
ACNH67_001540-T1	KAF8821359.1	49.5	196	98	1	1	196	1	195	7.739999999999999e-52	184.0	KAF8821359.1 Rna recognition motif-containing protein [Cardiosporidium cionae]
ACNH67_001542-T1	XP_011128585.1	38.2	589	301	10	47	590	6	576	2.09e-100	327.0	XP_011128585.1 DnaJ domain protein [Gregarina niphandrodes]
ACNH67_001543-T1	XP_011128585.1	46.1	544	267	7	34	559	38	573	1.2899999999999999e-89	298.0	XP_011128585.1 DnaJ domain protein [Gregarina niphandrodes]
ACNH67_001545-T1	XP_011132130.1	42.6	512	282	5	20	527	498	1001	5.5300000000000005e-117	382.0	XP_011132130.1 GNAT acetyltransferase 2 [Gregarina niphandrodes]
ACNH67_001548-T1	XP_011132814.1	42.9	198	94	5	7	189	298	491	1.3400000000000002e-35	141.0	XP_011132814.1 RNA recognition motif protein [Gregarina niphandrodes]
ACNH67_001549-T1	XP_011128608.1	32.6	89	56	2	56	144	126	210	3.41e-06	56.6	XP_011128608.1 hypothetical protein GNI_005320 [Gregarina niphandrodes]
ACNH67_001551-T1	XP_055388854.1	48.8	215	110	0	1	215	1	215	2.25e-55	186.0	XP_055388854.1 uncharacterized protein LOC129617828 [Condylostylus longicornis]
ACNH67_001553-T1	KAJ8598998.1	47.1	121	64	0	3	123	2	122	5.76e-25	102.0	KAJ8598998.1 hypothetical protein CTAYLR_009461 [Chrysophaeum taylorii]
ACNH67_001557-T1	XP_011130204.1	31.3	534	301	13	11	528	9	492	7.65e-62	242.0	XP_011130204.1 putative zinc finger protein [Gregarina niphandrodes]
ACNH67_001560-T1	MBR56949.1	26.3	251	155	9	45	286	704	933	4.03e-08	68.9	MBR56949.1 hypothetical protein [Myxococcales bacterium]
ACNH67_001562-T1	NJL67890.1	28.8	243	142	9	55	282	330	556	1.38e-08	69.7	NJL67890.1 VWA domain-containing protein [Microcoleus sp. SM1_3_4]
ACNH67_001565-T1	HCV31973.1	28.3	244	159	6	53	288	297	532	8.29e-12	80.9	HCV31973.1 hypothetical protein [Microcoleaceae cyanobacterium UBA9251]
ACNH67_001566-T1	MCB1834883.1	27.1	240	140	10	58	292	287	496	5.09e-09	71.6	MCB1834883.1 DUF4114 domain-containing protein [Geminicoccaceae bacterium]
ACNH67_001567-T1	KAH0480522.1	28.6	259	163	6	308	556	167	413	6.87e-15	90.9	KAH0480522.1 MAG: hypothetical protein KVP17_001863 [Porospora cf. gigantea B]
ACNH67_001571-T1	XP_011131249.1	39.9	744	311	18	470	1118	3	705	5.01e-146	466.0	XP_011131249.1 putative tRNA (guanine(26)-N(2))-dimethyltransferase [Gregarina niphandrodes]
ACNH67_001572-T1	XP_011129039.1	29.9	709	359	15	68	747	2	601	1.18e-81	296.0	XP_011129039.1 male gamete fusion factor [Gregarina niphandrodes]
ACNH67_001575-T1	XP_011132207.1	25.3	281	188	6	428	695	114	385	1.59e-18	101.0	XP_011132207.1 hypothetical protein GNI_132300 [Gregarina niphandrodes]
ACNH67_001576-T1	KAF8820168.1	27.0	189	90	10	26	207	9	156	0.000962	52.4	KAF8820168.1 putative vacuolar protein sorting 29 [Cardiosporidium cionae]
ACNH67_001577-T1	XP_011133047.1	53.1	706	250	8	9	712	9	635	1.42e-233	675.0	XP_011133047.1 nucleolar GTP-binding protein 1 [Gregarina niphandrodes]
ACNH67_001578-T1	XP_011128736.1	58.1	172	72	0	27	198	7	178	2.6499999999999998e-68	218.0	XP_011128736.1 eukaryotic translation initiation factor 4E type 2 [Gregarina niphandrodes]
ACNH67_001579-T1	XP_011132084.1	55.5	962	407	10	4	958	1	948	0.0	1052.0	XP_011132084.1 alanyl-tRNA synthetase [Gregarina niphandrodes]
ACNH67_001583-T1	KAF8821119.1	45.1	297	156	3	115	408	2	294	2.03e-74	270.0	KAF8821119.1 hydrolase, NUDIX family protein, partial [Cardiosporidium cionae]
ACNH67_001586-T1	RQX74530.1	29.0	224	135	4	35	257	118	318	1.69e-06	64.3	RQX74530.1 transmembrane amino acid transporter protein [Toxoplasma gondii CAST]
ACNH67_001588-T1	CEM04516.1	24.6	871	507	19	60	878	18	790	1.3199999999999998e-52	211.0	CEM04516.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001590-T1	XP_011129678.1	47.4	76	37	2	492	565	834	908	4.96e-07	66.6	XP_011129678.1 hypothetical protein GNI_049600 [Gregarina niphandrodes]
ACNH67_001591-T1	XP_011129679.1	46.3	458	164	7	74	450	130	586	6.820000000000001e-125	387.0	XP_011129679.1 putative diacylglycerol kinase [Gregarina niphandrodes]
ACNH67_001596-T1	XP_011131794.1	47.3	226	93	3	1176	1376	4	228	2.71e-55	204.0	XP_011131794.1 hypothetical protein GNI_118690 [Gregarina niphandrodes]
ACNH67_001597-T1	KAF8818063.1	39.8	442	251	8	47	486	102	530	1.1999999999999999e-91	300.0	KAF8818063.1 DEAD/DEAH box helicase [Cardiosporidium cionae]
ACNH67_001598-T1	KAH0481807.1	35.2	355	206	4	28	360	33	385	3.5999999999999997e-68	233.0	KAH0481807.1 MAG: hypothetical protein KVP18_003167 [Porospora cf. gigantea A]
ACNH67_001600-T1	KAH8582398.1	38.1	97	58	1	7	101	3	99	7.63e-08	60.8	KAH8582398.1 hypothetical protein ELE39_001054 [Cryptosporidium sp. chipmunk genotype I]
ACNH67_001601-T1	KAH0480912.1	34.2	567	345	9	1	553	239	791	2.17e-94	317.0	KAH0480912.1 MAG: hypothetical protein KVP18_003643 [Porospora cf. gigantea A]
ACNH67_001602-T1	XP_011132796.1	48.6	280	117	5	15	289	132	389	2.16e-62	227.0	XP_011132796.1 sodium/hydrogen exchanger, partial [Gregarina niphandrodes]
ACNH67_001603-T1	KAH0485557.1	43.5	131	72	1	2	132	3	131	9.15e-26	108.0	KAH0485557.1 MAG: hypothetical protein KVP17_000794, partial [Porospora cf. gigantea B]
ACNH67_001604-T1	RLN99354.1	35.0	100	56	2	154	252	9	100	4.81e-06	57.4	RLN99354.1 hypothetical protein DYB28_011998 [Aphanomyces astaci]
ACNH67_001605-T1	EPR62720.1	28.0	565	266	19	23	541	246	715	3.37e-30	140.0	EPR62720.1 pyridine nucleotide-disulfide oxidoreductase domain-containing protein [Toxoplasma gondii GT1]
ACNH67_001607-T1	GAX78567.1	54.4	147	64	2	3	147	11	156	1.37e-41	148.0	GAX78567.1 hypothetical protein CEUSTIGMA_g6007.t1 [Chlamydomonas eustigma]
ACNH67_001608-T1	XP_011134282.1	41.6	430	207	9	295	686	2	425	6.4200000000000005e-99	321.0	XP_011134282.1 putative vacuolar ATP synthase subunit C [Gregarina niphandrodes]
ACNH67_001609-T1	KAH8741305.1	60.7	178	69	1	10	186	4	181	9.59e-70	220.0	KAH8741305.1 hypothetical protein FG386_000212 [Cryptosporidium ryanae]
ACNH67_001610-T1	XP_011132966.1	41.7	676	329	16	58	719	58	682	8.55e-138	433.0	XP_011132966.1 putative transcription factor [Gregarina niphandrodes]
ACNH67_001611-T1	XP_011128945.1	38.3	405	195	11	1	365	18	407	6.649999999999999e-74	246.0	XP_011128945.1 hypothetical protein GNI_014830 [Gregarina niphandrodes]
ACNH67_001615-T1	PHJ17353.1	54.7	161	72	1	98	258	88	247	5.2399999999999996e-48	175.0	PHJ17353.1 zinc finger (ccch type) motif-containing protein [Cystoisospora suis]
ACNH67_001616-T1	XP_011130045.1	32.3	920	472	25	1374	2272	525	1314	4.18e-97	363.0	XP_011130045.1 esterase, partial [Gregarina niphandrodes]
ACNH67_001617-T1	HKO88988.1	55.9	236	104	0	7	242	6	241	3.2599999999999996e-95	290.0	HKO88988.1 glutathione peroxidase [Burkholderiales bacterium]
ACNH67_001618-T1	MDF1780009.1	58.0	119	50	0	2	120	6	124	1.9699999999999998e-45	158.0	MDF1780009.1 glutathione peroxidase [Alcanivoracaceae bacterium]
ACNH67_001619-T1	MBL8535330.1	53.0	115	54	0	1	115	130	244	1.42e-36	135.0	MBL8535330.1 glutathione peroxidase [Betaproteobacteria bacterium]
ACNH67_001620-T1	XP_011132895.1	31.4	1178	758	9	298	1449	17	1170	7.98e-131	447.0	XP_011132895.1 putative structural maintenance of chromosomes protein [Gregarina niphandrodes]
ACNH67_001621-T1	KAH8739392.1	40.0	370	213	4	103	471	95	456	9.02e-67	246.0	KAH8739392.1 kinesin heavy chain [Cryptosporidium ryanae]
ACNH67_001623-T1	XP_011130806.1	43.9	157	88	0	115	271	88	244	1.1e-36	144.0	XP_011130806.1 putative IWS1-like protein [Gregarina niphandrodes]
ACNH67_001624-T1	XP_011134477.1	59.3	582	217	6	238	804	3	579	3.1500000000000003e-257	737.0	XP_011134477.1 glycosyltransferase family protein [Gregarina niphandrodes]
ACNH67_001626-T1	CEM09140.1	32.2	906	462	26	19	813	127	991	1.77e-113	382.0	CEM09140.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001627-T1	CEL98564.1	50.7	1054	491	12	15	1063	21	1050	0.0	1020.0	CEL98564.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001629-T1	XP_011129313.1	67.3	559	174	3	1	550	1	559	4.0099999999999994e-264	743.0	XP_011129313.1 putative chaperonin containing T-complex 1 zeta subunit, tcpz protein [Gregarina niphandrodes]
ACNH67_001630-T1	XP_002368660.1	49.6	371	131	4	1	354	1	332	5.0000000000000004e-105	322.0	XP_002368660.1 heat shock protein 40, putative [Toxoplasma gondii ME49]
ACNH67_001631-T1	XP_002139260.1	42.6	230	105	10	86	307	30	240	3.07e-44	173.0	XP_002139260.1 uncharacterized protein CMU_039800 [Cryptosporidium muris RN66]
ACNH67_001632-T1	CAB1099001.1	43.4	385	208	6	23	405	109	485	3.65e-102	323.0	CAB1099001.1 unnamed protein product [Ectocarpus sp. CCAP 1310/34]
ACNH67_001633-T1	MBF0305345.1	26.4	193	121	5	329	517	90	265	2.51e-08	69.3	MBF0305345.1 hypothetical protein [Alphaproteobacteria bacterium]
ACNH67_001634-T1	XP_011131692.1	36.7	259	127	7	3	226	2	258	1.07e-36	146.0	XP_011131692.1 putative peptidase [Gregarina niphandrodes]
ACNH67_001635-T1	XP_011129686.1	39.2	853	482	11	1	851	1	818	4.5100000000000006e-192	586.0	XP_011129686.1 putative transportin [Gregarina niphandrodes]
ACNH67_001636-T1	XP_011129687.1	61.1	175	65	1	1	175	1	172	5.37e-68	216.0	XP_011129687.1 putative ribosomal protein L17 [Gregarina niphandrodes]
ACNH67_001637-T1	XP_011129688.1	33.4	293	143	8	451	701	284	566	2.96e-34	150.0	XP_011129688.1 putative oocyst wall protein [Gregarina niphandrodes]
ACNH67_001639-T1	XP_011134395.1	25.9	1160	630	33	39	1043	78	1162	8.63e-69	266.0	XP_011134395.1 hypothetical protein GNI_024640 [Gregarina niphandrodes]
ACNH67_001640-T1	XP_011130666.1	57.4	559	206	6	81	609	78	634	1.85e-224	654.0	XP_011130666.1 glycosyltransferase-like family 2 protein [Gregarina niphandrodes]
ACNH67_001641-T1	XP_011134599.1	45.3	265	134	5	9	269	5	262	4.85e-62	207.0	XP_011134599.1 eukaryotic translation initiation factor 3 subunit G [Gregarina niphandrodes]
ACNH67_001642-T1	WP_091969535.1	24.2	297	181	8	99	375	5	277	2.02e-06	62.4	WP_091969535.1 DMT family transporter [Propionibacterium cyclohexanicum]
ACNH67_001644-T1	MDC0991516.1	25.7	311	215	5	69	379	19	313	1.96e-17	95.1	MDC0991516.1 DMT family transporter [Pontimonas sp.]
ACNH67_001651-T1	CEM21646.1	36.2	484	253	12	148	595	178	641	1.06e-68	249.0	CEM21646.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001653-T1	XP_011130655.1	45.4	394	212	2	378	771	2	392	2.19e-107	349.0	XP_011130655.1 formin-like protein, partial [Gregarina niphandrodes]
ACNH67_001654-T1	XP_011130656.1	49.7	565	255	3	1	563	10	547	1.4599999999999998e-168	543.0	XP_011130656.1 tetratricopeptide repeat protein [Gregarina niphandrodes]
ACNH67_001655-T1	XP_011130660.1	83.8	819	133	0	22	840	1	819	0.0	1398.0	XP_011130660.1 elongation factor 2 [Gregarina niphandrodes]
ACNH67_001657-T1	KAH0481921.1	28.4	730	405	13	317	992	128	793	1.0999999999999999e-74	275.0	KAH0481921.1 MAG: hypothetical protein KVP17_000426 [Porospora cf. gigantea B]
ACNH67_001658-T1	XP_011131656.1	40.0	340	190	5	5	336	4	337	8.01e-70	232.0	XP_011131656.1 putative FAM203 family protein [Gregarina niphandrodes]
ACNH67_001659-T1	XP_011131657.1	33.8	396	223	9	38	405	78	462	9.51e-66	228.0	XP_011131657.1 putative oocyst wall protein [Gregarina niphandrodes]
ACNH67_001661-T1	XP_011131659.1	71.7	448	125	2	21	466	2	449	7.66e-224	633.0	XP_011131659.1 putative RuvB DNA helicase [Gregarina niphandrodes]
ACNH67_001662-T1	VWU52165.1	74.6	213	51	1	1	210	1	213	6.38e-112	329.0	VWU52165.1 ras-related protein Rab-2 [Hepatocystis sp. ex Piliocolobus tephrosceles]
ACNH67_001663-T1	XP_011131918.1	35.4	857	387	15	84	928	8	709	3.19e-133	432.0	XP_011131918.1 helicase [Gregarina niphandrodes]
ACNH67_001664-T1	KAH0472024.1	31.8	352	224	6	69	407	101	449	2.2799999999999998e-48	192.0	KAH0472024.1 MAG: hypothetical protein KVP17_000431 [Porospora cf. gigantea B]
ACNH67_001667-T1	XP_055389090.1	71.2	681	196	0	2	682	58	738	0.0	932.0	XP_055389090.1 LOW QUALITY PROTEIN: uncharacterized protein LOC129618346 [Condylostylus longicornis]
ACNH67_001668-T1	XP_011129112.1	85.4	247	36	0	1	247	1	247	1.35e-154	440.0	XP_011129112.1 bisphosphoglycerate mutase [Gregarina niphandrodes]
ACNH67_001669-T1	XP_011131283.1	51.0	204	94	4	1	199	18	220	3.37e-60	198.0	XP_011131283.1 putative coiled-coil protein [Gregarina niphandrodes]
ACNH67_001672-T1	XP_011131676.1	51.1	92	45	0	137	228	109	200	9.380000000000001e-21	102.0	XP_011131676.1 hypothetical protein GNI_115260 [Gregarina niphandrodes]
ACNH67_001673-T1	XP_003882795.1	52.7	93	44	0	221	313	550	642	9.110000000000001e-26	121.0	XP_003882795.1 conserved hypothetical protein [Neospora caninum Liverpool]
ACNH67_001674-T1	XP_011130094.1	35.8	254	142	7	8	256	43	280	3.7e-32	130.0	XP_011130094.1 putative CDK-activating kinase assembly factor [Gregarina niphandrodes]
ACNH67_001675-T1	XP_053992918.1	91.8	110	9	0	1	110	1	110	2.3e-76	231.0	XP_053992918.1 uncharacterized protein LOC128883999 [Hylaeus volcanicus]
ACNH67_001678-T1	WP_161794219.1	33.1	136	85	4	50	181	69	202	0.000122	59.3	WP_161794219.1 5'-nucleotidase C-terminal domain-containing protein [Demequina sediminicola]
ACNH67_001680-T1	KAJ1608296.1	55.7	433	165	5	50	478	13	422	6.05e-136	459.0	KAJ1608296.1 putative kinesin-like boursin [Cryptosporidium canis]
ACNH67_001682-T1	CEL93330.1	37.2	864	416	14	13	790	114	936	6.05e-126	412.0	CEL93330.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001683-T1	XP_011132184.1	46.4	998	420	18	11	964	22	948	5.51e-278	813.0	XP_011132184.1 putative DNA helicase [Gregarina niphandrodes]
ACNH67_001684-T1	CAJ1346086.1	38.6	220	126	5	6	222	136	349	6.38e-29	122.0	CAJ1346086.1 unnamed protein product [Effrenium voratum]
ACNH67_001686-T1	WP_131105166.1	48.6	566	204	7	2	555	5	495	1.33e-175	517.0	WP_131105166.1 MULTISPECIES: glycerol kinase GlpK [unclassified Ornithinimicrobium]
ACNH67_001687-T1	CEM23136.1	43.9	98	52	2	737	831	1640	1737	9.23e-08	70.5	CEM23136.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001688-T1	CAE8633675.1	35.7	143	82	3	75	214	10	145	8.14e-14	82.4	CAE8633675.1 unnamed protein product, partial [Polarella glacialis]
ACNH67_001689-T1	XP_011134557.1	32.4	817	426	20	37	779	2	766	1.26e-109	363.0	XP_011134557.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_001691-T1	KAF8821113.1	38.1	818	404	10	132	945	206	925	3.1900000000000002e-173	552.0	KAF8821113.1 putative Alpha,alpha-trehalose-phosphate synthase [Cardiosporidium cionae]
ACNH67_001692-T1	XP_011134403.1	31.8	211	116	6	1707	1903	1410	1606	1.67e-07	70.9	XP_011134403.1 ATG carboxy-terminal domain protein [Gregarina niphandrodes]
ACNH67_001695-T1	GKT34513.1	76.1	46	7	1	59	104	122	163	4.14e-14	75.1	GKT34513.1 Protein of unknown function DUF1764, eukaryotic like protein [Aduncisulcus paluster]
ACNH67_001696-T1	XP_011134039.1	32.5	670	334	18	32	628	24	648	2.1399999999999998e-67	244.0	XP_011134039.1 putative eukaryotic membrane protein [Gregarina niphandrodes]
ACNH67_001697-T1	XP_002140706.1	35.4	291	168	5	93	370	22	305	6.1e-45	170.0	XP_002140706.1 CRAL/TRIO domain-containing protein [Cryptosporidium muris RN66]
ACNH67_001698-T1	XP_061592954.1	32.2	118	66	2	195	308	34	141	0.000619	57.0	XP_061592954.1 spindle assembly abnormal protein 6 homolog isoform X2 [Cololabis saira]
ACNH67_001699-T1	CEM00891.1	44.8	232	100	2	47	277	76	280	3.16e-59	202.0	CEM00891.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001700-T1	HMZ93969.1	50.7	355	152	8	1	344	6	348	1.25e-98	306.0	HMZ93969.1 selenide, water dikinase SelD [Chitinophagales bacterium]
ACNH67_001701-T1	XP_011133122.1	33.0	315	202	6	113	425	6	313	1.53e-25	117.0	XP_011133122.1 hypothetical protein GNI_163630 [Gregarina niphandrodes]
ACNH67_001702-T1	KAF8820454.1	47.5	259	134	2	11	268	13	270	3.08e-75	250.0	KAF8820454.1 ccr4-associated factor family protein [Cardiosporidium cionae]
ACNH67_001703-T1	KAF8820212.1	46.2	368	194	3	24	391	3	366	2.6899999999999996e-104	323.0	KAF8820212.1 putative 26s proteasome regulatory complex subunit, partial [Cardiosporidium cionae]
ACNH67_001704-T1	XP_012650057.1	54.8	84	37	1	42	125	338	420	1.19e-17	89.7	XP_012650057.1 microtubule-severing ATPase [Babesia microti strain RI]
ACNH67_001705-T1	XP_029219133.1	46.7	60	32	0	12	71	11	70	7.01e-13	70.1	XP_029219133.1 hypothetical protein BESB_060110 [Besnoitia besnoiti]
ACNH67_001707-T1	XP_018636452.1	27.3	699	402	25	12	678	30	654	1.17e-42	176.0	XP_018636452.1 EMP/nonaspanin domain family protein [Toxoplasma gondii ME49]
ACNH67_001709-T1	XP_011134435.1	69.2	266	82	0	1	266	1	266	1.36e-137	399.0	XP_011134435.1 glucosamine-6-phosphate deaminase [Gregarina niphandrodes]
ACNH67_001711-T1	XP_004344746.1	35.6	101	46	2	239	339	140	221	2.98e-06	64.3	XP_004344746.1 Znfinger in Ran binding protein and others domain containing protein [Acanthamoeba castellanii str. Neff]
ACNH67_001714-T1	XP_011129654.1	55.4	466	199	4	54	513	19	481	1.24e-167	493.0	XP_011129654.1 aldehyde dehydrogenase [Gregarina niphandrodes]
ACNH67_001716-T1	XP_011130570.1	30.7	391	206	9	1	384	1	333	4.87e-46	173.0	XP_011130570.1 putative RNA polymerase subunit [Gregarina niphandrodes]
ACNH67_001720-T1	KAJ2780782.1	37.3	177	97	7	17	188	21	188	5.29e-24	108.0	KAJ2780782.1 hypothetical protein H4R18_003250 [Coemansia javaensis]
ACNH67_001721-T1	OII72758.1	85.4	144	21	0	3	146	4	147	2.26e-83	254.0	OII72758.1 Rab11 protein [Cryptosporidium andersoni]
ACNH67_001722-T1	XP_011131838.1	43.9	734	313	14	1	639	1	730	3.19e-184	550.0	XP_011131838.1 phenylalanyl-tRNA synthetase beta subunit [Gregarina niphandrodes]
ACNH67_001723-T1	XP_013433140.1	32.0	1468	657	32	298	1463	756	2184	2.87e-167	570.0	XP_013433140.1 adenylate and guanylate cyclase catalytic domain-containing protein, putative [Eimeria necatrix]
ACNH67_001724-T1	CEM36626.1	23.8	1491	897	48	59	1443	26	1383	3.28e-64	256.0	CEM36626.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001725-T1	XP_011132126.1	35.4	511	292	12	20	520	63	545	1.8199999999999997e-46	184.0	XP_011132126.1 calreticulin family protein [Gregarina niphandrodes]
ACNH67_001726-T1	XP_011129372.1	44.2	717	344	12	3	675	123	827	1.2899999999999999e-170	520.0	XP_011129372.1 chloride channel, protein ClC [Gregarina niphandrodes]
ACNH67_001727-T1	CEM07905.1	57.3	377	155	4	2	376	3	375	4.9e-140	414.0	CEM07905.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_001728-T1	XP_011130739.1	59.8	97	38	1	1	97	172	267	4.7399999999999994e-30	121.0	XP_011130739.1 putative ribosome biogenesis protein [Gregarina niphandrodes]
ACNH67_001729-T1	XP_011128924.1	64.7	430	149	2	3	429	2	431	1.9500000000000002e-211	603.0	XP_011128924.1 histone deacetylase [Gregarina niphandrodes]
ACNH67_001732-T1	PHJ24640.1	55.1	107	48	0	183	289	699	805	1.88e-31	135.0	PHJ24640.1 not1 n-terminal ccr4-not complex component protein [Cystoisospora suis]
ACNH67_001733-T1	KAK5077309.1	24.6	414	263	12	24	417	1	385	1.7e-22	112.0	KAK5077309.1 hypothetical protein LTR51_002998 [Lithohypha guttulata]
ACNH67_001736-T1	CAI3997482.1	32.0	278	181	3	16	286	25	301	5.51e-40	153.0	CAI3997482.1 unnamed protein product [Cladocopium goreaui]
ACNH67_001737-T1	XP_011134101.1	45.6	169	91	1	14	181	13	181	1.1e-44	162.0	XP_011134101.1 MED6 mediator sub complex component [Gregarina niphandrodes]
ACNH67_001738-T1	WP_315519303.1	53.7	218	95	3	79	292	10	225	8.410000000000001e-72	235.0	WP_315519303.1 uracil-DNA glycosylase [uncultured Campylobacter sp.]
ACNH67_001739-T1	XP_011129291.1	40.9	350	187	7	26	371	37	370	2.9899999999999997e-74	246.0	XP_011129291.1 integrin beta [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011129291.1	41.2	347	190	7	28	373	37	370	1.0299999999999999e-74	247.0	XP_011129291.1 integrin beta [Gregarina niphandrodes]
ACNH67_001742-T1	XP_011131695.1	51.2	719	269	16	1	686	1	670	1.2e-207	624.0	XP_011131695.1 LNS2 (lipin/Ned1/Smp2) protein [Gregarina niphandrodes]
ACNH67_001743-T1	WP_189482815.1	31.4	156	88	4	10	162	14	153	9.49e-13	77.4	WP_189482815.1 hydrolase [Alishewanella tabrizica]
ACNH67_001745-T1	KEP47527.1	25.0	292	165	14	92	346	98	372	1.91e-05	59.3	KEP47527.1 hypothetical protein V565_152400 [Rhizoctonia solani 123E]
ACNH67_001746-T1	CAB3219651.1	30.9	223	147	4	144	363	113	331	8.199999999999999e-23	112.0	CAB3219651.1 protein ABHD17B-like [Phallusia mammillata]
ACNH67_001747-T1	KAK1932801.1	47.6	559	280	4	1	553	52	603	8.129999999999999e-172	511.0	KAK1932801.1 DNA topoisomerase family protein [Babesia divergens]
ACNH67_001748-T1	XP_011130344.1	28.5	638	332	23	162	752	135	695	2.8500000000000004e-43	180.0	XP_011130344.1 transcriptional repressor TCF25 [Gregarina niphandrodes]
ACNH67_001751-T1	HTJ31510.1	59.1	159	58	2	4	159	2	156	1.2900000000000001e-56	185.0	HTJ31510.1 peptide-methionine (S)-S-oxide reductase MsrA [Acidobacteriaceae bacterium]
ACNH67_001752-T1	XP_011128809.1	37.3	630	358	11	1	601	1	622	7.93e-128	412.0	XP_011128809.1 EXS family protein [Gregarina niphandrodes]
